"Sector","Year","DemandTWh","Zone","Scenario"
"Transportation",2042,0.0794492661952972,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2043,35.4255180358887,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2043,48.6960067749023,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2043,26.3417778015137,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2043,0.0808662623167038,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2044,35.9707679748535,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2044,49.9716644287109,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2044,26.6241226196289,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2044,0.0824692472815514,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2045,36.4726028442383,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2045,51.2011222839355,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2045,26.9892883300781,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2045,0.0840646848082542,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2046,36.9760055541992,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2046,52.3655700683594,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2046,27.3802700042725,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2046,0.0856192633509636,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2047,37.4552841186523,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2047,53.4609489440918,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2047,27.7618179321289,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2047,0.0871601030230522,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2048,37.9208068847656,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2048,54.4899139404297,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2048,28.1199741363525,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2048,0.0887201204895973,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2049,38.3601760864258,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2049,55.4509658813477,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2049,28.4567642211914,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2049,0.0902800932526588,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2050,38.7840919494629,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Commercial",2050,56.3736763000488,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Industrial",2050,28.8153095245361,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Transportation",2050,0.092084065079689,"Western Electricity Coordinating Council / Rockies","Counterfactual Baseline case"
"Residential",2025,34.5468711853027,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2025,35.2138977050781,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2025,36.6178359985352,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2025,0.0687758699059486,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2026,35.7201042175293,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2026,36.036808013916,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2026,38.6267890930176,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2026,0.0723210945725441,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2027,35.4788627624512,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2027,36.8541030883789,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2027,38.339900970459,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2027,0.0746546387672424,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2028,36.3662910461426,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2028,37.8269958496094,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2028,38.2693824768066,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2028,0.0784033909440041,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2029,37.2989044189453,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2029,38.8881530761719,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2029,37.676441192627,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2029,0.0825779139995575,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2030,38.2446441650391,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2030,40.033317565918,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2030,37.8298072814941,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2030,0.0866779014468193,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2031,39.2698097229004,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2031,41.3831520080566,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2031,37.7935523986816,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2031,0.0901261046528816,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2032,40.3334350585938,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2032,42.9058685302734,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2032,38.0120391845703,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2032,0.0935453176498413,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2033,41.3277473449707,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2033,44.5220985412598,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2033,38.3167037963867,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2033,0.0969906970858574,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2034,42.382080078125,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2034,46.3388404846191,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2034,39.7761688232422,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2034,0.100852943956852,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2035,43.507495880127,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2035,48.2132225036621,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2035,40.5921821594238,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2035,0.104078345000744,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2036,44.6010131835938,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Commercial",2036,50.096607208252,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Industrial",2036,41.6348609924316,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Transportation",2036,0.107163555920124,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
"Residential",2037,45.6159934997559,"Western Electricity Coordinating Council / Basin","Counterfactual Baseline case"
